id,stage
1_1_89,train
6_23_499,train
0_24_46,train
10_34_129,train
3_46_713,train
9_14_554,train
10_14_201,train
0_47_35,train
10_26_225,train
7_37_822,train
8_23_505,train
1_23_653_,train
11_41_18,train
3_1_216,train
13_13_180,train
11_5_43_,train
12_3_116,train
4_15_723,train
1_4_111,train
7_37_427,train
10_31_266,train
2_37_671,train
10_12_130,train
5_6_345,train
12_42_101,train
7_18_805,train
13_49_159,train
1_44_97,train
12_13_102,train
0_38_40,train
10_31_190,train
8_6_852,train
5_40_763,train
10_25_298,train
9_11_539,train
10_9_250,train
10_21_139,train
11_43_8,train
10_26_313,train
10_19_167,train
8_48_480,train
10_9_304,train
3_3_697,train
3_21_208,train
3_18_704,train
8_24_498,train
2_38_132,train
10_6_451,train
10_6_217,train
0_0_43,train
1_2_644,train
3_5_222,train
10_19_81,train
13_11_168,train
10_6_458,train
10_31_449,train
0_32_1,train
12_51_99,train
12_24_120,train
2_29_125,train
4_12_744_,train
0_51_613,train
11_31_55,train
3_34_235,train
0_45_625,train
0_43_629,train
2_29_142,train
5_38_772,train
6_33_378,train
5_16_323,train
5_44_751,train
10_7_143,train
10_25_427,train
1_24_116,train
4_16_259,train
13_42_150,train
10_36_213,train
2_21_157,train
4_25_296,train
8_8_508,train
10_16_29,train
8_42_483,train
11_39_57,train
12_18_84,train
10_18_204,train
2_3_183,train
6_1_408,train
1_0_110,train
4_26_749,train
10_38_50,train
8_47_481,train
3_30_721,train
12_11_128_,train
3_34_214,train
9_23_874,train
0_15_615_,train
12_21_113,train
4_31_261,train
9_0_860,train
5_20_764,train
12_21_127,train
12_42_87,train
10_14_332,train
6_6_374,train
10_1_284,train
8_1_828,train
8_22_506,train
6_46_373,train
0_24_34,train
5_20_309,train
9_28_539,train
11_30_25,train
10_11_402,train
11_24_42_,train
10_20_453,train
10_13_188,train
3_38_710,train
5_34_753,train
6_7_797,train
7_29_804,train
10_9_376,train
10_21_248,train
10_19_263,train
10_1_397,train
12_17_124,train
2_13_177,train
6_11_381,train
9_30_863,train
12_14_113,train
5_41_305,train
10_34_464,train
5_30_360,train
8_23_849,train
1_31_87,train
10_16_160,train
1_40_652,train
9_37_552,train
8_34_839,train
3_4_206,train
10_36_119,train
3_15_226,train
10_22_212,train
5_16_351,train
12_5_122,train
9_16_862,train
1_28_665,train
8_38_479,train
3_8_189,train
10_9_167,train
4_28_257,train
10_8_243,train
13_23_143,train
1_38_109,train
8_5_480,train
10_31_124,train
13_46_155,train
10_20_221,train
2_11_131,train
13_42_189,train
13_18_188,train
10_34_460,train
0_34_629,train
7_4_446,train
13_44_188,train
1_21_106,train
8_15_847,train
10_13_158,train
3_17_705,train
3_31_709,train
5_44_767,train
12_3_90,train
7_18_452,train
13_35_138,train
10_5_111,train
7_31_822,train
10_7_316,train
10_30_245,train
10_14_122,train
7_18_808,train
10_25_28,train
10_38_204,train
10_20_387,train
3_26_209,train
3_47_216,train
10_21_54,train
10_1_17,train
4_31_262,train
3_3_712,train
0_6_42,train
11_41_26,train
6_43_368,train
0_23_0,train
10_22_10,train
10_25_445,train
10_4_19,train
4_15_302,train
8_32_525,train
8_37_852,train
10_30_397,train
1_15_114,train
6_50_518,train
10_8_472,train
3_31_232,train
8_6_522,train
4_25_258,train
2_39_156,train
13_44_156,train
2_46_176,train
5_19_336,train
7_6_470_,train
6_50_782,train
3_10_195,train
10_1_74,train
0_9_19,train
10_11_10,train
1_7_109,train
3_6_719,train
5_29_769,train
12_43_131,train
4_38_287,train
3_26_215,train
10_16_409,train
8_0_851,train
1_9_89,train
10_31_209,train
0_25_51,train
13_15_143,train
10_26_278,train
2_0_131,train
12_28_82,train
12_14_84,train
10_29_40,train
11_17_59_,train
10_16_91,train
10_13_255,train
0_37_618,train
10_25_143,train
12_36_83,train
10_7_396,train
10_31_355,train
5_1_340,train
9_51_561,train
2_1_150,train
8_19_477_,train
12_18_71,train
10_8_140,train
10_2_266,train
10_13_72,train
1_12_75,train
0_4_58,train
10_22_17,train
1_46_71,train
13_51_174,train
7_3_460,train
10_25_95,train
12_13_86,train
3_8_192,train
10_0_450,train
11_35_19,train
6_1_387,train
1_35_122_,train
3_48_228,train
3_19_703,train
4_31_249,train
2_29_133,train
7_50_445,train
10_12_169,train
0_3_60,train
10_9_469,train
12_41_131,train
10_12_125,train
6_18_409,train
9_14_863,train
4_28_300,train
9_14_578,train
7_37_425,train
0_29_49,train
5_24_456,train
10_9_225_,train
7_25_423,train
1_0_104,train
10_32_196,train
4_1_292,train
8_49_478,train
6_5_402,train
10_36_20,train
8_18_496,train
10_34_408,train
13_51_154,train
5_17_347,train
10_9_186,train
8_48_502,train
10_1_400,train
10_0_397,train
7_15_431,train
13_29_145,train
4_19_742,train
6_21_387,train
4_38_724,train
13_40_161,train
7_10_428,train
10_13_138,train
12_22_94,train
10_4_202,train
1_25_641,train
10_8_120,train
6_46_372,train
2_38_137,train
6_46_417,train
0_50_4,train
10_4_376,train
1_39_73,train
12_22_75,train
2_11_178,train
5_11_768,train
10_23_379,train
8_9_496,train
10_40_354,train
7_15_443,train
11_43_25,train
13_34_201,train
13_2_188,train
10_34_468,train
10_14_448,train
1_3_662,train
10_0_215,train
6_49_780,train
0_7_58,train
10_7_118,train
12_9_71,train
9_26_561,train
4_30_745,train
10_9_408,train
6_23_410,train
8_16_505,train
11_29_1,train
1_25_103,train
13_12_154,train
5_5_343,train
3_16_236,train
0_16_615_,train
12_25_86,train
2_2_129,train
13_34_161,train
8_18_834,train
8_51_525,train
7_31_814,train
5_41_322,train
9_31_864,train
10_2_219,train
10_29_185,train
1_18_639,train
7_13_454,train
9_43_866,train
5_26_765,train
12_12_94,train
0_26_61,train
10_18_311,train
1_36_189,train
4_8_255,train
3_36_722,train
7_28_436,train
10_40_5,train
10_8_365,train
6_15_399,train
10_34_264,train
10_9_62,train
10_32_65,train
10_13_11,train
6_18_779,train
12_25_135,train
1_11_641,train
3_3_225,train
13_9_180,train
10_26_398,train
6_20_418,train
3_8_704,train
1_31_649,train
7_49_428,train
5_3_307,train
3_46_697,train
6_38_383,train
13_0_186,train
11_22_5_,train
4_27_262,train
11_37_15,train
4_4_249,train
1_48_118,train
10_4_117,train
7_30_459,train
2_4_677,train
4_24_292,train
12_21_101,train
8_36_516,train
7_3_437,train
8_14_501,train
1_10_637,train
7_18_454,train
0_17_59,train
1_28_112,train
0_24_612,train
10_19_278,train
0_20_627,train
9_36_538,train
0_38_27,train
9_43_564,train
2_35_677,train
4_7_266,train
4_0_740,train
9_33_866,train
1_5_646,train
10_18_126,train
0_43_615,train
0_37_57,train
10_29_388,train
7_37_434,train
9_15_544,train
3_40_226,train
13_15_179,train
10_9_295,train
10_31_40,train
11_22_38_,train
7_26_809,train
5_16_769,train
7_49_431,train
10_21_175,train
10_41_424,train
13_13_148,train
9_14_532,train
10_25_80,train
3_43_239,train
4_42_294,train
2_44_178,train
7_32_825,train
5_23_337,train
3_19_716,train
10_29_169,train
11_43_46,train
2_28_181,train
7_31_434,train
6_48_789,train
7_24_462,train
3_27_709,train
4_39_302_,train
2_16_170,train
6_43_392,train
0_5_0,train
2_41_161,train
0_19_28,train
3_44_203,train
4_10_283,train
6_39_370,train
9_16_868,train
6_40_794,train
6_38_401,train
9_32_859,train
1_11_86,train
7_23_804,train
1_6_73,train
10_11_271,train
4_11_294,train
10_20_84,train
0_41_30,train
7_15_467,train
12_45_70,train
7_24_422,train
10_16_306,train
12_37_82,train
10_18_70,train
10_9_171,train
7_41_445,train
1_10_657,train
10_22_0,train
10_36_121,train
0_19_623,train
11_37_23,train
10_0_140,train
9_1_545,train
5_25_767,train
10_20_138,train
10_21_79,train
10_26_464,train
0_2_2,train
9_26_579,train
10_41_27,train
10_11_80,train
11_30_0,train
0_47_59,train
1_5_90,train
10_30_419,train
5_48_344,train
1_18_105,train
6_51_411,train
8_22_521,train
7_41_419,train
6_12_791,train
5_39_322,train
6_40_385,train
4_50_290,train
10_19_286,train
9_23_542,train
12_3_98_,train
6_19_403,train
9_36_555,train
6_2_375,train
10_39_222,train
10_5_63,train
12_39_116,train
10_35_144,train
5_36_760,train
10_12_404,train
10_35_397,train
9_26_531,train
6_44_366,train
10_21_59,train
6_20_368,train
8_0_498,train
10_32_142,train
13_27_182,train
6_21_374,train
1_27_107,train
1_44_106,train
7_18_425,train
1_21_222,train
2_49_167,train
2_46_158,train
10_9_277,train
3_21_237,train
5_21_341,train
10_36_91,train
10_4_227,train
10_11_302,train
10_38_215,train
3_42_697,train
10_27_79,train
11_27_13,train
6_45_795,train
7_0_818,train
7_41_813,train
2_12_157,train
1_18_67,train
10_32_9,train
1_0_89,train
8_10_847,train
8_28_847,train
0_48_28,train
11_34_42,train
5_22_338,train
2_17_177,train
12_5_79,train
11_22_68_,train
3_24_716,train
0_17_26,train
8_4_494,train
10_21_401,train
8_3_525,train
3_41_219,train
1_14_114,train
2_0_681,train
10_25_212,train
0_34_4,train
4_10_738,train
12_32_117,train
1_31_112,train
1_22_106,train
6_34_383,train
5_26_759,train
10_41_229,train
7_43_448,train
10_39_377,train
8_2_487,train
12_5_84,train
10_21_257,train
10_35_15,train
1_14_643,train
12_35_86,train
13_22_163,train
1_23_85,train
7_48_440,train
9_37_560,train
12_17_112,train
11_33_55,train
10_24_196,train
10_30_36,train
0_41_59,train
6_20_367,train
1_51_181,train
10_2_89,train
10_38_176,train
5_48_337,train
12_2_91,train
10_12_185,train
10_4_395,train
10_7_353,train
2_48_150,train
8_40_492,train
8_15_523,train
8_49_472,train
10_32_87,train
1_11_67,train
9_1_864,train
13_19_178,train
9_43_867,train
10_32_434,train
3_31_221,train
2_49_674,train
5_9_336,train
10_8_40,train
10_31_80,train
2_42_165,train
7_29_434,train
4_13_276,train
1_18_78,train
8_50_503,train
11_48_69,train
9_45_581,train
8_17_481,train
9_38_875,train
11_43_15,train
1_46_105,train
4_2_297,train
2_44_172,train
7_32_442,train
13_27_202,train
10_0_284,train
0_28_18,train
1_6_104,train
1_49_63,train
10_7_404,train
13_9_148,train
12_50_120,train
3_36_222,train
4_22_735,train
10_2_301,train
10_2_356,train
0_41_52,train
9_21_567,train
10_16_310,train
3_22_239,train
9_28_860,train
3_38_232,train
11_25_3_,train
10_36_411,train
10_26_302,train
1_47_660,train
6_1_415,train
10_6_297,train
12_34_130,train
8_39_523,train
0_2_34,train
10_41_60,train
7_37_467,train
10_32_431,train
10_18_388,train
10_14_425,train
3_31_710,train
9_29_554,train
11_25_19_,train
6_23_403,train
10_31_103,train
10_11_93,train
10_27_71,train
1_48_164,train
10_4_211,train
3_39_239,train
1_16_657,train
10_35_227,train
9_22_853,train
3_36_209,train
1_15_81,train
8_11_491,train
0_0_22,train
1_30_81,train
11_44_46,train
9_8_573,train
9_39_532,train
10_31_218,train
10_29_243,train
10_12_297,train
12_15_86,train
9_31_868,train
13_33_191,train
5_4_307,train
5_10_325,train
9_37_550,train
10_23_248,train
0_38_34,train
5_25_771,train
1_45_66,train
10_1_253,train
6_15_377,train
1_36_662,train
11_35_45,train
7_46_810,train
10_38_441_,train
10_32_47,train
3_34_710,train
9_6_557,train
11_48_1,train
10_34_102,train
11_6_25,train
8_38_851,train
6_8_406,train
10_12_243,train
10_25_353,train
6_20_373,train
10_5_30,train
1_30_637,train
1_21_104,train
9_22_547,train
10_37_33,train
9_45_578,train
10_41_215,train
1_49_654,train
10_39_60,train
9_39_579,train
13_31_180,train
10_41_376,train
9_23_552,train
5_28_355,train
1_49_117_,train
5_32_347,train
10_37_378,train
10_4_130,train
5_7_306,train
10_12_362,train
10_8_250,train
1_42_99,train
0_34_611,train
0_23_4,train
0_33_32,train
12_20_95,train
1_36_659,train
10_9_107,train
8_4_836,train
12_41_123,train
9_24_556,train
0_8_19,train
10_24_102,train
7_10_470_,train
10_4_397,train
0_31_35,train
7_3_446,train
1_18_665,train
0_23_33,train
12_43_110,train
10_18_300,train
3_48_240,train
1_0_654,train
9_23_531,train
11_46_40,train
10_41_463,train
6_51_391,train
0_5_632_,train
4_19_268,train
13_21_168,train
11_39_16,train
10_12_302,train
9_6_531,train
13_0_162,train
10_9_11,train
0_20_34,train
1_14_83,train
11_22_0_,train
8_43_838,train
6_9_788,train
10_39_434,train
10_30_118,train
1_41_81,train
3_1_238,train
8_17_479,train
3_50_701,train
12_3_82,train
2_21_667,train
10_8_286,train
4_41_724,train
4_11_249,train
9_47_866,train
0_43_50,train
10_2_395,train
9_11_865,train
6_3_779,train
13_13_147,train
10_25_115,train
10_0_289,train
0_4_47,train
1_33_99,train
12_10_117,train
8_23_829,train
13_12_162,train
12_17_72,train
10_21_137,train
1_7_81,train
2_33_678,train
1_47_120,train
1_46_641,train
10_35_418,train
3_39_706,train
5_21_319,train
6_42_779,train
10_37_258,train
9_47_865,train
1_0_94,train
6_39_368,train
8_27_476,train
0_18_11,train
4_38_302_,train
10_2_236,train
1_0_119,train
13_30_152,train
10_20_395,train
3_6_711,train
0_13_35,train
11_33_44,train
1_8_95,train
1_32_96,train
1_43_659,train
10_11_379,train
7_7_438,train
4_8_288,train
10_20_39,train
0_9_10,train
4_31_289,train
12_49_85,train
10_26_71,train
10_14_1,train
6_26_411,train
7_39_446,train
1_46_664_,train
2_12_692,train
10_0_336,train
10_41_397,train
10_30_154,train
10_40_469,train
9_5_573,train
10_16_466,train
6_23_796,train
2_5_127,train
3_1_241,train
4_33_254,train
6_36_375,train
4_43_252,train
1_14_120,train
10_6_410,train
10_30_27,train
2_29_688,train
11_9_44,train
5_40_352,train
0_31_47,train
2_28_139,train
2_37_157,train
10_2_269,train
9_22_875,train
12_33_130,train
10_26_344,train
10_21_268,train
9_19_529,train
7_44_438,train
9_5_563,train
10_24_406,train
9_47_564,train
3_10_188,train
10_36_248,train
10_4_364,train
2_46_682,train
11_26_47,train
0_11_622,train
2_37_672_,train
5_22_344,train
5_0_765,train
10_24_62,train
13_41_157,train
8_7_484,train
5_19_340,train
10_11_154,train
5_22_764,train
8_25_834,train
6_31_391,train
8_39_475,train
10_6_456,train
4_39_284,train
12_13_120,train
5_23_772,train
9_41_572,train
11_31_0,train
8_41_840,train
10_34_196,train
12_36_105,train
10_31_212,train
1_10_112,train
9_30_866,train
9_45_572,train
10_30_326,train
10_19_54,train
3_22_207,train
6_35_386,train
5_45_311,train
13_42_173,train
2_48_159,train
1_37_75_,train
0_33_617,train
10_16_283,train
4_27_303,train
8_30_848,train
12_28_130,train
3_4_201,train
0_10_39,train
10_1_247,train
10_39_27,train
6_14_798,train
11_49_17,train
5_34_320,train
0_5_32,train
0_34_56,train
12_4_98_,train
10_37_129_,train
9_42_543,train
8_15_829,train
4_48_286,train
7_44_434,train
13_11_190,train
10_1_75,train
6_1_409,train
10_20_174,train
12_21_95,train
13_46_157,train
5_4_763,train
3_45_720,train
6_22_368,train
10_11_79,train
12_28_125,train
10_37_430,train
6_15_391,train
7_18_820,train
8_30_521,train
4_4_255,train
13_19_139,train
10_9_240,train
3_21_185,train
11_42_49,train
6_1_379,train
10_29_437,train
0_27_625,train
13_33_180,train
5_7_359,train
4_19_289,train
12_42_126,train
2_2_669,train
6_26_405,train
2_47_137,train
0_9_50,train
4_38_730,train
12_9_70,train
12_5_118,train
10_40_256,train
1_43_93,train
10_9_294,train
10_18_52,train
12_22_110,train
9_33_853,train
10_2_45,train
5_41_438,train
10_6_443,train
11_20_52_,train
6_51_400,train
8_27_847,train
0_35_35,train
10_19_445,train
10_7_326,train
5_4_757,train
4_13_246,train
0_37_45,train
12_45_107,train
6_31_800,train
11_29_16,train
6_10_406,train
10_1_36,train
5_0_756,train
6_31_410,train
1_36_75_,train
9_22_539,train
10_40_360_,train
10_5_285,train
8_28_506,train
10_5_407,train
4_0_739,train
12_3_81,train
10_12_39,train
5_27_335,train
6_48_407,train
8_48_490,train
10_0_105,train
10_7_113,train
1_48_170,train
11_14_7,train
5_20_325,train
2_19_691,train
9_15_570,train
7_37_428,train
2_25_669,train
10_32_442,train
2_35_136,train
0_33_627,train
10_18_170,train
7_36_820,train
11_46_31,train
4_8_286,train
13_7_198,train
4_12_748,train
2_42_178,train
8_24_829,train
8_44_483,train
10_13_256,train
2_30_678,train
2_6_677,train
7_22_520,train
3_19_700,train
11_11_28_,train
10_26_418,train
7_24_438,train
13_40_180,train
10_4_317,train
4_28_280,train
10_2_443,train
10_30_83_,train
5_13_335,train
4_29_726,train
2_25_128,train
10_13_408,train
10_32_426,train
11_21_54_,train
10_39_59,train
13_37_155,train
0_30_613,train
9_50_861,train
10_0_295,train
11_35_35,train
7_1_454,train
13_48_197,train
7_14_439,train
13_42_164,train
10_6_393_,train
11_27_21,train
12_20_83,train
5_3_310,train
13_44_199,train
6_5_364,train
10_31_206,train
8_18_477_,train
11_44_7,train
12_32_118,train
9_41_542,train
0_33_55,train
0_3_61,train
10_9_29,train
8_6_498,train
0_33_633,train
3_37_715,train
10_14_230,train
10_39_188,train
10_11_62,train
12_23_78,train
10_18_72,train
12_19_72,train
10_35_207,train
10_32_154,train
8_35_848,train
3_4_712,train
10_27_44,train
0_12_3,train
5_39_759,train
13_34_169,train
6_12_405,train
1_47_650,train
0_47_612_,train
9_29_861,train
6_25_362,train
6_38_381,train
9_3_879,train
2_17_132,train
0_27_14,train
0_17_21,train
0_31_56,train
5_37_346,train
3_45_718,train
10_4_238,train
1_15_70,train
11_2_25,train
0_2_56,train
1_49_662,train
10_21_88,train
5_16_314,train
4_12_295,train
10_31_341,train
8_22_472,train
13_0_194,train
7_19_429,train
13_24_187,train
0_45_13,train
3_35_720,train
10_30_32,train
6_16_517,train
10_31_424,train
4_37_283,train
5_5_316,train
10_9_302,train
10_26_178,train
10_18_215,train
10_9_70,train
13_32_203,train
11_24_18_,train
4_17_723,train
12_17_95,train
4_34_281,train
7_44_444,train
10_38_437,train
1_26_90,train
6_31_791,train
10_35_46,train
4_13_750,train
0_8_618,train
9_13_564,train
7_32_433,train
3_9_716,train
11_44_56,train
12_19_127,train
3_24_208,train
3_20_720,train
7_46_453,train
5_10_309,train
9_0_865,train
0_30_50,train
10_40_423,train
2_21_126,train
11_39_23,train
10_13_71,train
11_49_10,train
10_29_302,train
1_8_664,train
10_13_118,train
10_34_237,train
10_21_287,train
4_11_734,train
7_28_818,train
10_26_367,train
0_40_636,train
10_30_212,train
4_23_266,train
12_3_93,train
1_0_661,train
3_15_697,train
11_32_65,train
2_51_695,train
10_9_268,train
13_31_204,train
9_50_855,train
1_30_210,train
9_41_538,train
5_11_329,train
10_12_469,train
5_26_347,train
8_20_505,train
4_30_281,train
10_27_316,train
13_7_162,train
4_37_292,train
1_2_84,train
1_6_651,train
11_20_28_,train
10_27_426,train
6_8_777,train
7_43_558,train
10_9_14,train
4_3_289,train
13_9_165,train
11_11_29,train
10_41_88,train
10_24_426,train
10_38_194,train
1_5_655,train
0_50_62,train
8_26_515,train
6_11_366,train
2_37_685,train
8_20_837,train
4_12_292,train
5_28_330,train
2_25_152,train
1_17_651,train
4_23_294,train
4_46_741_,train
5_13_754,train
12_18_90,train
3_10_722,train
1_27_77,train
11_48_30_,train
4_48_292,train
10_36_331,train
3_22_209,train
10_21_379,train
10_32_461,train
0_8_615_,train
2_50_147,train
2_37_181,train
1_32_120,train
4_24_282,train
5_17_305,train
9_5_556,train
1_14_118,train
0_35_614,train
10_32_227,train
12_18_106,train
6_22_415,train
10_27_329,train
10_4_265,train
12_47_95,train
9_8_565,train
13_49_182,train
8_29_493,train
13_2_204,train
9_44_568,train
4_13_733,train
3_2_712,train
12_10_97,train
7_26_428,train
9_42_564,train
13_44_159,train
7_23_822,train
0_30_55,train
7_33_452,train
8_15_842,train
7_2_808,train
4_38_299,train
0_11_7,train
0_28_41,train
4_11_729,train
0_43_620,train
9_28_537,train
10_31_422,train
10_18_444,train
10_34_329,train
8_46_840,train
9_22_874,train
10_2_427,train
4_44_275,train
10_29_224,train
13_13_201,train
9_47_864,train
12_47_94,train
8_32_848,train
3_9_225,train
10_23_130,train
4_21_297,train
0_8_31,train
5_21_339,train
1_18_648,train
